severity,category,file,line,id,type,message,snippet,suggestion
"medium","option_too_long","src/lib/data.ts","47439","p6sn2-4","multiple_choice","Option text is long and may crowd mobile screens.","Symptoms include a severely swollen potbelly and swollen feet/hands, brownish/reddish peeling skin, thin brownish/yellowish brittle hair that pulls out painlessly, a moon-shaped miserable face, growth","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","47459","p6sn2-6","multiple_choice","Option text is long and may crowd mobile screens.","Natural Immunity is acquired naturally when a baby receives maternal antibodies across the placenta or via breast milk (natural passive), or when a person recovers from a disease","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","47498","p6sn2-10","multiple_choice","Option text is long and may crowd mobile screens.","To ensure that every infant from birth up to one year receives timely, free, life-saving vaccinations to permanently eradicate killer childhood diseases across Uganda","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","47539","p6sn3-1","multiple_choice","Option text is long and may crowd mobile screens.","The immediate, temporary emergency care and assistance given to an injured or suddenly ill person right at the scene of an accident BEFORE professional medical help arrives or before the casualty is","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","47626","p6sn3-10","multiple_choice","Option text is long and may crowd mobile screens.","Carefully scrape off the barbed stinger sideways using a blunt fingernail, knife blade, or credit card edge without squeezing the venom sac sitting above the stinger, wash with soap and water, apply cold","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","47704","p6ec1-4","multiple_choice","Option text is long and may crowd mobile screens.","Animals depend on plants strictly for: 1. Oxygen gas to breathe, 2. Food carbohydrates and vitamins (energy source), 3. Herbal medicines, 4. Timber/building shelter, and 5. Shade from hot sun","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","47853","p6ec2-6","multiple_choice","Option text is long and may crowd mobile screens.","A tapeworm (Taenia solium) living inside the human small intestine, absorbing pre-digested food while causing severe weight loss and abdominal pain to the human host","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48200","p6ag2-1","multiple_choice","Option text is long and may crowd mobile screens.","The physical detachment, washing away, or blowing away of the top fertile layer of soil (topsoil) from one place to another by agents of erosion (running water, wind, and moving animals)","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48247","p6ag2-6","multiple_choice","Option text is long and may crowd mobile screens.","Overgrazing strips the land of its protective green grass cover and compacts the topsoil, allowing heavy winds and flash floods to blow and wash the loose, bare topsoil away leaving barren, rocky desert (badlands)","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48286","p6ag2-10","multiple_choice","Option text is long and may crowd mobile screens.","clearing riverbanks destroys natural stabilizing reed/papyrus vegetation, causing river banks to collapse and slide into the water during floods (siltation), making rivers shallow, muddy","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48328","p6ag3-1","multiple_choice","Option text is long and may crowd mobile screens.","Indigenous breeds are highly hardy, drought-tolerant, can walk long distances for water, and possess strong natural immunity (resistance) against tropical diseases, ticks, and heat","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48355","p6ag3-4","multiple_choice","Option text is long and may crowd mobile screens.","To allow grazed grass in rested paddocks time to regrow vigorously, break the lifecycles of internal worms and external ticks, prevent overgrazing/soil erosion, and ensure cattle always get fresh nutritious pasture","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48504","p6ag4-6","multiple_choice","Option text is long and may crowd mobile screens.","The old Queen bee accompanied by roughly half of the older worker bees leaves the hive in a dense, buzzing cloud (swarm) to search for and establish a brand-new nest elsewhere, leaving behind the remaining","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48542","p6ag4-10","multiple_choice","Option text is long and may crowd mobile screens.","hexagonal cells fit together perfectly without leaving any wasted empty space between cells (tessellation), require the least amount of precious beeswax to construct","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","48575","p6ag4-13","multiple_choice","Option text is long and may crowd mobile screens.","Run quickly into a darkened room or dense bushes, quickly scrape off all embedded stingers sideways using a fingernail or knife edge without squeezing the venom sacs, wash the sting sites with soap and","Shorten the option to the essential answer only."
"medium","option_too_long","src/lib/data.ts","50184","p6cp3-13","multiple_choice","Option text is long and may crowd mobile screens.","That Uganda extends from the extreme south-western highlands of Kisoro all the way across to the extreme north-eastern semi-arid plains of Moroto (covering the entire length and breadth of the nation)","Shorten the option to the essential answer only."
